"","tms","bs"
"124524","10",5
"124525","10",1
"124526","10",1
"124527","10",1
"124528","10",3
"124529","10",1
"124530","10",3
"124531","10",5
"124532","10",5
"124533","10",5
"124534","10",5
"124535","10",5
"124536","10",5
"124537","10",5
"124538","10",5
"124539","10",5
"124540","10",5
"124541","10",5
"124542","10",5
"124543","10",5
"124544","10",5
"124545","10",5
"124546","10",5
"124547","10",5
"124548","10",5
"124549","10",5
"124550","10",5
"124551","10",5
"124552","10",5
"124553","10",5
"124554","10",1
"124555","10",5
"124556","10",5
"124557","10",5
"124558","10",5
"124559","10",5
"124560","10",5
"124561","10",5
"124562","10",5
"124563","10",5
"124564","10",5
"124565","10",5
"124566","10",5
"124567","10",5
"124568","10",5
"124569","10",5
"124570","10",5
"124571","10",5
"124572","10",5
"124573","10",5
"124574","10",5
"124575","10",5
"124576","10",5
"124577","10",5
"124578","10",5
"124579","10",5
"124580","10",5
"124581","10",5
"124582","10",5
"124583","10",5
"124584","10",5
"124585","10",5
"124586","10",5
"124587","10",5
"124588","10",5
"124589","10",5
"124590","10",5
"124591","10",5
"124592","10",5
"124593","10",5
"124594","10",5
"124595","10",5
"124596","10",5
"124597","10",5
"124598","10",5
"124599","10",5
"124600","10",5
"124601","10",5
"124602","10",5
"124603","10",5
"124604","10",5
"124605","10",5
"124606","10",5
"124607","10",5
"124608","10",5
"124609","10",5
"124610","10",5
"124611","10",5
"124612","10",5
"124613","10",5
"124614","10",5
"124615","10",5
"124616","10",5
"124617","10",5
"124618","10",5
"124619","10",5
"124620","10",5
"124621","10",5
"124622","10",5
"124623","10",5
"124624","10",5
"124625","10",5
"124626","10",5
"124627","10",5
"124628","10",5
"124629","10",5
"124630","10",5
"124631","10",5
"124632","10",5
"124633","10",5
"124634","10",5
"124635","10",5
"124636","10",5
"124637","10",5
"124638","10",5
"124639","10",5
"124640","10",5
"124641","10",5
"124642","10",5
"124643","10",5
"124644","10",5
"124645","10",5
"124646","10",5
"124647","10",5
"124648","10",5
"124649","10",5
"124650","10",5
"124651","10",5
"124652","10",5
"124653","10",5
"124654","10",5
"124655","10",5
"124656","10",5
"124657","10",5
"124658","10",5
"124659","10",5
"124660","10",5
"124661","10",5
"124662","10",5
"124663","10",5
"124664","10",5
"124665","10",5
"124666","10",5
"124667","10",5
"124668","10",5
"124669","10",5
"124670","10",3
"124671","10",5
"124672","10",5
"124673","10",5
"124674","10",5
"124675","10",5
"124676","10",5
"124677","10",5
"124678","10",3
"124679","10",2
"124680","10",1
"124681","10",1
"124682","10",1
"124683","10",1
"124684","10",5
"124685","10",1
"124686","10",1
"124687","10",3
"124688","10",5
"124689","10",1
"124690","10",5
"124691","10",5
"124692","10",5
"124693","10",3
"124694","10",5
"124695","10",5
"124696","10",5
"124697","10",5
"124698","10",5
"124699","10",5
"124700","10",5
"124701","10",5
"124702","10",3
"124703","10",5
"124704","10",5
"124705","10",5
"124706","10",5
"124707","10",5
"124708","10",5
"124709","10",5
"124710","10",5
"124711","10",5
"124712","10",5
"124713","10",5
"124714","10",5
"124715","10",5
"124716","10",1
"124717","10",1
"124718","10",5
"124719","10",5
"124720","10",3
"124721","10",2
"124722","10",1
"124723","10",5
"124724","10",5
"124725","10",2
"124726","10",1
"124727","10",2
"124728","10",1
"124729","10",3
"124730","10",1
"124731","10",1
"124732","10",5
"124733","10",3
"124734","10",1
"124735","10",3
"124736","10",3
"124737","10",3
"124738","10",1
"124739","10",1
"124740","10",3
"124741","10",1
"124742","10",3
"124743","10",5
"124744","10",1
"124745","10",1
"124746","10",1
"124747","10",1
"124748","10",1
"124749","10",5
"124750","10",1
"124751","10",5
"124752","10",1
"124753","10",1
"124754","10",1
"124755","10",5
"124756","10",5
"124757","10",5
"124758","10",2
"124759","10",5
"124760","10",5
"124761","10",5
"124762","10",5
"124763","10",5
"124764","10",1
"124765","10",1
"124766","10",1
"124767","10",1
"124768","10",1
"124769","10",1
"124770","10",1
"124771","10",1
"124772","10",1
"124773","10",1
"124774","10",1
"124775","10",1
"124776","10",1
"124777","10",1
"124778","10",5
"124779","10",1
"124780","10",1
"124781","10",1
"124782","10",1
"124783","10",5
"124784","10",1
"124785","10",1
"124786","10",1
"124787","10",1
"124788","10",1
"124789","10",1
"124790","10",1
"124791","10",1
"124792","10",5
"124793","10",5
"124794","10",1
"124795","10",1
"124796","10",1
"124797","10",1
"124798","10",1
"124799","10",1
"124800","10",1
"124801","11",1
"124802","11",1
"124803","11",1
"124804","11",3
"124805","11",5
"124806","11",5
"124807","11",5
"124808","11",5
"124809","11",5
"124810","11",1
"124811","11",1
"124812","11",5
"124813","11",5
"124814","11",5
"124815","11",5
"124816","11",3
"124817","11",3
"124818","11",1
"124819","11",1
"124820","11",1
"124821","11",1
"124822","11",3
"124823","11",5
"124824","11",5
"124825","11",1
"124826","11",1
"124827","11",1
"124828","11",5
"124829","11",1
"124830","11",1
"124831","11",1
"124832","11",5
"124833","11",5
"124834","11",1
"124835","11",5
"124836","11",1
"124837","11",5
"124838","11",5
"124839","11",5
"124840","11",5
"124841","11",1
"124842","11",5
"124843","11",1
"124844","11",1
"124845","11",1
"124846","11",5
"124847","11",1
"124848","11",1
"124849","11",1
"124850","11",1
"124851","11",5
"124852","11",1
"124853","11",1
"124854","11",5
"124855","11",1
"124856","11",1
"124857","11",1
"124858","11",3
"124859","11",5
"124860","11",5
"124861","11",5
"124862","11",5
"124863","11",5
"124864","11",5
"124865","11",5
"124866","11",5
"124867","11",5
"124868","11",5
"124869","11",5
"124870","11",5
"124871","11",5
"124872","11",5
"124873","11",5
"124874","11",5
"124875","11",5
"124876","11",1
"124877","11",1
"124878","11",2
"124879","11",5
"124880","11",5
"124881","11",5
"124882","11",5
"124883","11",5
"124884","11",5
"124885","11",1
"124886","11",1
"124887","11",5
"124888","11",5
"124889","11",5
"124890","11",5
"124891","11",5
"124892","11",5
"124893","11",5
"124894","11",5
"124895","11",5
"124896","11",5
"124897","11",5
"124898","11",5
"124899","11",5
"124900","11",5
"124901","11",5
"124902","11",5
"124903","11",5
"124904","11",5
"124905","11",5
"124906","11",5
"124907","11",5
"124908","11",5
"124909","11",1
"124910","11",5
"124911","11",5
"124912","11",5
"124913","11",5
"124914","11",5
"124915","11",5
"124916","11",5
"124917","11",5
"124918","11",5
"124919","11",5
"124920","11",5
"124921","11",5
"124922","11",5
"124923","11",1
"124924","11",5
"124925","11",5
"124926","11",5
"124927","11",5
"124928","11",5
"124929","11",5
"124930","11",5
"124931","11",5
"124932","11",1
"124933","11",5
"124934","11",1
"124935","11",5
"124936","11",1
"124937","11",1
"124938","11",1
"124939","11",1
"124940","11",1
"124941","11",5
"124942","11",5
"124943","11",5
"124944","11",5
"124945","11",5
"124946","11",5
"124947","11",5
"124948","11",1
"124949","11",5
"124950","11",5
"124951","11",1
"124952","11",5
"124953","11",1
"124954","11",5
"124955","11",5
"124956","11",5
"124957","11",1
"124958","11",1
"124959","11",5
"124960","11",5
"124961","11",3
"124962","11",1
"124963","11",5
"124964","11",3
"124965","11",5
"124966","11",5
"124967","11",5
"124968","11",5
"124969","11",5
"124970","11",5
"124971","11",1
"124972","11",3
"124973","11",3
"124974","11",5
"124975","11",5
"124976","11",5
"124977","11",5
"124978","11",5
"124979","11",5
"124980","11",5
"124981","11",5
"124982","11",5
"124983","11",5
"124984","11",5
"124985","11",5
"124986","11",5
"124987","11",5
"124988","11",5
"124989","11",5
"124990","11",1
"124991","11",5
"124992","11",5
"124993","11",5
"124994","11",5
"124995","11",5
"124996","11",5
"124997","11",5
"124998","11",5
"124999","11",5
"125000","11",3
"125001","11",5
"125002","11",2
"125003","11",5
"125004","11",5
"125005","11",5
"125006","11",5
"125007","11",5
"125008","11",5
"125009","11",5
"125010","11",5
"125011","11",5
"125012","11",5
"125013","11",5
"125014","11",5
"125015","11",5
"125016","11",5
"125017","11",5
"125018","11",5
"125019","11",5
"125020","11",5
"125021","11",5
"125022","11",5
"125023","11",5
"125024","11",5
"125025","11",3
"125026","11",5
"125027","11",1
"125028","11",1
"125029","11",1
"125030","11",1
"125031","11",5
"125032","11",5
"125033","11",5
"125034","11",5
"125035","11",5
"125036","11",3
"125037","11",1
"125038","11",5
"125039","11",5
"125040","11",5
"125041","11",5
"125042","11",5
"125043","11",5
"125044","11",5
"125045","11",5
"125046","11",5
"125047","11",5
"125048","11",5
"125049","11",5
"125050","11",5
"125051","11",1
"125052","11",1
"125053","11",3
"125054","11",2
"125055","11",2
"125056","11",4
"125057","11",1
"125058","11",1
"125059","11",1
"125060","11",4
"125061","11",5
"125062","11",5
"125063","11",5
"125064","11",5
"125065","11",5
"125066","11",5
"125067","11",5
"125068","11",5
"125069","11",5
"125070","11",5
"125071","11",1
"125072","11",1
"125073","11",5
"125074","11",5
"125075","11",5
"125076","11",5
"125077","11",5
"125078","11",5
"125079","11",5
"125080","11",3
"125081","11",3
"125082","11",5
"125083","11",5
"125084","11",1
"125085","11",1
"125086","11",1
"125087","11",1
"125088","11",1
"125089","11",5
"125090","11",1
"125091","11",2
"125092","11",1
"125093","11",1
"125094","11",1
"125095","11",5
"125096","11",1
"125097","11",1
"125098","11",1
"125099","11",1
"125100","11",1
"125101","11",5
"125102","11",1
"125103","11",1
"125104","11",1
"125105","11",3
"125106","11",5
"125107","11",5
"125108","11",1
"125109","11",1
"125110","11",1
"125111","11",1
"125112","11",1
"125113","11",5
"125114","11",1
"125115","11",1
"125116","11",1
"125117","11",1
"125118","11",1
"125119","11",5
"125120","11",1
"125121","11",1
"125122","11",1
"125123","11",1
"125124","11",1
"125125","11",5
"125126","11",1
"125127","11",1
"125128","11",1
"125129","11",1
"125130","11",1
"125131","11",5
"125132","11",1
"125133","11",1
"125134","11",1
"125135","11",1
"125136","11",1
"125137","11",5
"125138","11",1
"125139","11",1
"125140","11",1
"125141","11",1
"125142","11",1
"125143","11",5
"125144","11",1
"125145","11",1
"125146","11",1
"125147","11",1
"125148","11",1
"125149","11",5
"125150","11",1
"125151","11",1
"125152","11",1
"125153","11",1
"125154","11",1
"125155","11",5
"125156","11",1
"125157","12",2
"125158","12",1
"125159","12",1
"125160","12",1
"125161","12",5
"125162","12",1
"125163","12",1
"125164","12",1
"125165","12",1
"125166","12",1
"125167","12",1
"125168","12",1
"125169","12",1
"125170","12",3
"125171","12",3
"125172","12",1
"125173","12",3
"125174","12",3
"125175","12",1
"125176","12",5
"125177","12",5
"125178","12",5
"125179","12",1
"125180","12",5
"125181","12",1
"125182","12",5
"125183","12",1
"125184","12",1
"125185","12",1
"125186","12",5
"125187","12",3
"125188","12",5
"125189","12",5
"125190","12",1
"125191","12",5
"125192","12",1
"125193","12",5
"125194","12",5
"125195","12",1
"125196","12",1
"125197","12",5
"125198","12",5
"125199","12",5
"125200","12",5
"125201","12",5
"125202","12",1
"125203","12",1
"125204","12",1
"125205","12",1
"125206","12",1
"125207","12",5
"125208","12",1
"125209","12",5
"125210","12",5
"125211","12",1
"125212","12",1
"125213","12",1
"125214","12",1
"125215","12",1
"125216","12",3
"125217","12",3
"125218","12",3
"125219","12",5
"125220","12",5
"125221","12",5
"125222","12",5
"125223","12",1
"125224","12",5
"125225","12",5
"125226","12",1
"125227","12",1
"125228","12",1
"125229","12",5
"125230","12",1
"125231","12",1
"125232","12",1
"125233","12",5
"125234","12",1
"125235","12",1
"125236","12",1
"125237","12",1
"125238","12",1
"125239","12",2
"125240","12",1
"125241","12",5
"125242","12",1
"125243","12",5
"125244","12",3
"125245","12",1
"125246","12",1
"125247","12",1
"125248","12",1
"125249","12",5
"125250","12",1
"125251","12",1
"125252","12",5
"125253","12",5
"125254","12",1
"125255","12",5
"125256","12",5
"125257","12",5
"125258","12",1
"125259","12",5
"125260","12",1
"125261","12",5
"125262","12",5
"125263","12",1
"125264","12",5
"125265","12",5
"125266","12",5
"125267","12",5
"125268","12",5
"125269","12",5
"125270","12",1
"125271","12",1
"125272","12",1
"125273","12",5
"125274","12",1
"125275","12",5
"125276","12",1
"125277","12",3
"125278","12",1
"125279","12",5
"125280","12",2
"125281","12",3
"125282","12",5
"125283","12",5
"125284","12",1
"125285","12",1
"125286","12",1
"125287","12",1
"125288","12",1
"125289","12",5
"125290","12",5
"125291","12",1
"125292","12",5
"125293","12",5
"125294","12",5
"125295","12",1
"125296","12",1
"125297","12",1
"125298","12",1
"125299","12",3
"125300","12",1
"125301","12",2
"125302","12",1
"125303","12",1
"125304","12",1
"125305","12",5
"125306","12",2
"125307","12",3
"125308","12",1
"125309","12",2
"125310","12",1
"125311","12",3
"125312","12",3
"125313","12",3
"125314","12",3
"125315","12",3
"125316","12",2
"125317","12",3
"125318","12",1
"125319","12",3
"125320","12",3
"125321","12",1
"125322","12",2
"125323","12",1
"125324","12",1
"125325","12",3
"125326","12",2
"125327","12",2
"125328","12",1
"125329","12",3
"125330","12",3
"125331","12",1
"125332","12",3
"125333","12",3
"125334","12",2
"125335","12",2
"125336","12",2
"125337","12",3
"125338","12",2
"125339","12",3
"125340","12",2
"125341","12",3
"125342","12",3
"125343","12",1
"125344","12",3
"125345","12",3
"125346","12",3
"125347","12",3
"125348","12",3
"125349","12",3
"125350","12",1
"125351","12",3
"125352","12",3
"125353","12",2
"125354","12",3
"125355","12",3
"125356","12",1
"125357","12",2
"125358","12",2
"125359","12",3
"125360","12",1
"125361","12",1
"125362","12",2
"125363","12",1
"125364","12",1
"125365","12",5
"125366","12",2
"125367","12",3
"125368","12",2
"125369","12",1
"125370","12",5
"125371","12",1
"125372","12",5
"125373","12",5
"125374","12",5
"125375","12",1
"125376","12",5
"125377","12",5
"125378","12",5
"125379","12",5
"125380","12",1
"125381","12",1
"125382","12",5
"125383","12",1
"125384","12",1
"125385","12",5
"125386","12",5
"125387","12",5
"125388","12",5
"125389","12",1
"125390","12",1
"125391","12",1
"125392","12",5
"125393","12",5
"125394","12",5
"125395","12",5
"125396","12",5
"125397","12",5
"125398","12",1
"125399","12",5
"125400","12",1
"125401","12",5
"125402","12",5
"125403","12",5
"125404","12",5
"125405","12",5
"125406","12",5
"125407","12",3
"125408","12",5
"125409","12",5
"125410","12",5
"125411","12",5
"125412","12",2
"125413","12",1
"125414","12",5
"125415","12",2
"125416","12",5
"125417","12",5
"125418","12",5
"125419","12",5
"125420","12",5
"125421","12",5
"125422","12",5
"125423","12",5
"125424","12",5
"125425","12",5
"125426","12",5
"125427","12",5
"125428","12",5
"125429","12",5
"125430","12",5
"125431","12",5
"125432","12",5
"125433","12",5
"125434","12",5
"125435","12",5
"125436","12",5
"125437","12",5
"125438","12",5
"125439","12",5
"125440","12",5
"125441","12",5
"125442","12",5
"125443","12",5
"125444","12",5
"125445","12",5
"125446","12",5
"125447","12",1
"125448","12",5
"125449","12",1
"125450","12",5
"125451","12",5
"125452","12",5
"125453","12",5
"125454","12",1
"125455","12",5
"125456","12",5
"125457","12",5
"125458","12",5
"125459","12",1
"125460","12",5
"125461","12",5
"125462","12",1
"125463","12",1
"125464","12",5
"125465","12",5
"125466","12",5
"125467","12",5
"125468","12",5
"125469","12",5
"125470","12",5
"125471","12",1
"125472","12",1
"125473","12",1
"125474","12",5
"125475","12",5
"125476","12",5
"125477","12",1
"125478","12",5
"125479","12",5
"125480","12",5
"125481","12",5
"125482","12",5
"125483","12",5
"125484","12",5
"125485","12",5
"125486","12",5
"125487","12",1
"125488","12",1
"125489","12",5
"125490","12",5
"125491","12",5
"125492","12",5
"125493","12",5
"125494","12",5
"125495","12",5
"125496","12",5
"125497","12",5
"125498","12",5
"125499","12",5
"125500","12",5
"125501","12",5
"125502","12",5
"125503","12",5
"125504","12",5
"125505","12",5
"125506","12",1
"125507","12",5
"125508","12",5
"125509","12",5
"125510","12",5
"125511","12",5
"125512","12",5
"125513","12",5
"125514","13",5
"125515","13",5
"125516","13",5
"125517","13",5
"125518","13",5
"125519","13",5
"125520","13",5
"125521","13",5
"125522","13",5
"125523","13",5
"125524","13",5
"125525","13",5
"125526","13",1
"125527","13",1
"125528","13",5
"125529","13",5
"125530","13",1
"125531","13",5
"125532","13",5
"125533","13",5
"125534","13",1
"125535","13",5
"125536","13",5
"125537","13",5
"125538","13",5
"125539","13",5
"125540","13",5
"125541","13",5
"125542","13",5
"125543","13",5
"125544","13",5
"125545","13",5
"125546","13",5
"125547","13",1
"125548","13",5
"125549","13",5
"125550","13",5
"125551","13",5
"125552","13",5
"125553","13",5
"125554","13",5
"125555","13",5
"125556","13",5
"125557","13",5
"125558","13",5
"125559","13",5
"125560","13",5
"125561","13",5
"125562","13",5
"125563","13",5
"125564","13",5
"125565","13",5
"125566","13",5
"125567","13",5
"125568","13",5
"125569","13",5
"125570","13",5
"125571","13",3
"125572","13",1
"125573","13",5
"125574","13",5
"125575","13",5
"125576","13",5
"125577","13",5
"125578","13",5
"125579","13",5
"125580","13",5
"125581","13",5
"125582","13",3
"125583","13",1
"125584","13",5
"125585","13",1
"125586","13",1
"125587","13",5
"125588","13",5
